# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  167       6.601956067758e-10       1.288203274067e-13      -5.832738851678e-12       0.000000000000e+00       2.445357677792e-12       4.651273933952e-13      -2.804148259987e-15 
  168       6.640018945405e-10       1.273983629168e-13      -5.778002041588e-12       0.000000000000e+00       2.403154759709e-12       4.586995468205e-13      -2.739394637055e-15 
  169       6.677598842255e-10       1.259544742669e-13      -5.719568645442e-12       0.000000000000e+00       2.361857483774e-12       4.524135956929e-13      -2.675854396595e-15 
  170       6.714680681554e-10       1.244918938106e-13      -5.657430749657e-12       0.000000000000e+00       2.321401964822e-12       4.462711904929e-13      -2.613765307783e-15 
  171       6.751250045797e-10       1.230138885860e-13      -5.591582023504e-12       0.000000000000e+00       2.281731991926e-12       4.402732186666e-13      -2.553322144637e-15 
  172       6.787296232388e-10       1.215234605770e-13      -5.522015533335e-12       0.000000000000e+00       2.242839210138e-12       4.344183568591e-13      -2.494519138447e-15 
  173       6.822809444438e-10       1.200236245826e-13      -5.448725823170e-12       0.000000000000e+00       2.204726126545e-12       4.287043844612e-13      -2.437294511531e-15 
  174       6.857779823428e-10       1.185175046885e-13      -5.371709655427e-12       0.000000000000e+00       2.167393353397e-12       4.231286299631e-13      -2.381580142132e-15 
  175       6.892197448274e-10       1.170083355595e-13      -5.290966048647e-12       0.000000000000e+00       2.130839568231e-12       4.176879623000e-13      -2.327301452447e-15 
  176       6.926052334407e-10       1.154994637330e-13      -5.206496315220e-12       0.000000000000e+00       2.095061473991e-12       4.123787821982e-13      -2.274377296654e-15 
  177       6.959334432842e-10       1.139943489120e-13      -5.118304099107e-12       0.000000000000e+00       2.060053759141e-12       4.071970135207e-13      -2.222719848940e-15 
  178       6.992033629251e-10       1.124965652576e-13      -5.026395413566e-12       0.000000000000e+00       2.025809057792e-12       4.021380946122e-13      -2.172234491528e-15 
  179       7.024139743032e-10       1.110098026822e-13      -4.930778678876e-12       0.000000000000e+00       1.992317909814e-12       3.971969696458e-13      -2.122819702705e-15 
  180       7.055642526385e-10       1.095378681430e-13      -4.831464760059e-12       0.000000000000e+00       1.959568720961e-12       3.923680799678e-13      -2.074366944853e-15 
  181       7.086531663385e-10       1.080846869339e-13      -4.728467004610e-12       0.000000000000e+00       1.927547722985e-12       3.876453554439e-13      -2.026760552471e-15 
  182       7.116796769048e-10       1.066543039797e-13      -4.621801280215e-12       0.000000000000e+00       1.896238933759e-12       3.830222058047e-13      -1.979877620208e-15 
  183       7.146427388412e-10       1.052508851280e-13      -4.511486012480e-12       0.000000000000e+00       1.865624117396e-12       3.784915119911e-13      -1.933587890887e-15 
  184       7.175412995600e-10       1.038787184429e-13      -4.397542222651e-12       0.000000000000e+00       1.835682744363e-12       3.740456175006e-13      -1.887753643537e-15 
  185       7.203742992901e-10       1.025422154978e-13      -4.279993565344e-12       0.000000000000e+00       1.806391951607e-12       3.696763197323e-13      -1.842229581415e-15 
  186       7.231406709834e-10       1.012459126681e-13      -4.158866366264e-12       0.000000000000e+00       1.777726502672e-12       3.653748613330e-13      -1.796862720040e-15 
  187       7.258393402226e-10       9.999447242468e-14      -4.034189659933e-12       0.000000000000e+00       1.749658747814e-12       3.611319215427e-13      -1.751492275216e-15 
  188       7.284692251282e-10       9.879268462632e-14      -3.905995227410e-12       0.000000000000e+00       1.722158584125e-12       3.569376075403e-13      -1.705949551064e-15 
  189       7.310292362658e-10       9.764546781310e-14      -3.774317634022e-12       0.000000000000e+00       1.695193415651e-12       3.527814457893e-13      -1.660057828044e-15 
  190       7.335182765533e-10       9.655787049925e-14      -3.639194267082e-12       0.000000000000e+00       1.668728113509e-12       3.486523733833e-13      -1.613632250990e-15 
  191       7.359353148583e-10       9.553486390841e-14      -3.500663183985e-12       0.000000000000e+00       1.642731960310e-12       3.445410373670e-13      -1.566520442432e-15 
  192       7.382796131504e-10       9.458070012293e-14      -3.358756397606e-12       0.000000000000e+00       1.617200148244e-12       3.404469033447e-13      -1.518727978071e-15 
  193       7.405505162479e-10       9.369950816873e-14      -3.213506158706e-12       0.000000000000e+00       1.592133820464e-12       3.363716646414e-13      -1.470302129075e-15 
  194       7.427473798067e-10       9.289549884999e-14      -3.064947130628e-12       0.000000000000e+00       1.567533214885e-12       3.323169811830e-13      -1.421292004294e-15 
  195       7.448695704690e-10       9.217296535963e-14      -2.913116419855e-12       0.000000000000e+00       1.543397647159e-12       3.282844783941e-13      -1.371748571548e-15 
  196       7.469164660117e-10       9.153628388987e-14      -2.758053606569e-12       0.000000000000e+00       1.519725493644e-12       3.242757460960e-13      -1.321724678922e-15 
  197       7.488874554942e-10       9.098991424270e-14      -2.599800775211e-12       0.000000000000e+00       1.496514174384e-12       3.202923374043e-13      -1.271275076053e-15 
  198       7.507819394073e-10       9.053840044049e-14      -2.438402545038e-12       0.000000000000e+00       1.473760136076e-12       3.163357676275e-13      -1.220456435427e-15 
  199       7.525993298215e-10       9.018637133644e-14      -2.273906100688e-12       0.000000000000e+00       1.451458835046e-12       3.124075131642e-13      -1.169327373664e-15 
  200       7.543390505350e-10       8.993854122515e-14      -2.106361222732e-12       0.000000000000e+00       1.429604720227e-12       3.085090104017e-13      -1.117948472812e-15 
  201       7.560005372224e-10       8.979971045312e-14      -1.935820318239e-12       0.000000000000e+00       1.408191216124e-12       3.046416546136e-13      -1.066382301642e-15 
  202       7.575832375829e-10       8.977476602931e-14      -1.762338451333e-12       0.000000000000e+00       1.387210705794e-12       3.008067988577e-13      -1.014693436931e-15 
  203       7.590866114886e-10       8.986868223563e-14      -1.585973373752e-12       0.000000000000e+00       1.366654513818e-12       2.970057528741e-13      -9.629484847601e-16 
  204       7.605101311331e-10       9.008652123749e-14      -1.406785555407e-12       0.000000000000e+00       1.346512889273e-12       2.932397819831e-13      -9.112161018033e-16 
  205       7.618532811797e-10       9.043343369433e-14      -1.224838214946e-12       0.000000000000e+00       1.326774988707e-12       2.895101059831e-13      -8.595670166183e-16 
  206       7.631155589095e-10       9.091465937013e-14      -1.040197350304e-12       0.000000000000e+00       1.307428859112e-12       2.858178980485e-13      -8.080740509382e-16 
  207       7.642964743702e-10       9.153552774394e-14      -8.529317692732e-13       0.000000000000e+00       1.288461420896e-12       2.821642836280e-13      -7.568121409630e-16 
  208       7.653955505243e-10       9.230145862042e-14      -6.631131200527e-13       0.000000000000e+00       1.269858450861e-12       2.785503393419e-13      -7.058583586504e-16 
  209       7.664123233971e-10       9.321796274033e-14      -4.708159218145e-13       0.000000000000e+00       1.251604565171e-12       2.749770918806e-13      -6.552919330071e-16 
  210       7.673463422258e-10       9.429064239113e-14      -2.761175952595e-13       0.000000000000e+00       1.233683202330e-12       2.714455169023e-13      -6.051942713803e-16 
  211       7.681971696070e-10       9.552519201742e-14      -7.909849317797e-14       0.000000000000e+00       1.216076606152e-12       2.679565379311e-13      -5.556489807486e-16 
  212       7.689643816457e-10       9.692739883152e-14       1.201580689914e-13       0.000000000000e+00       1.198765808736e-12       2.645110252546e-13      -5.067418890133e-16 
  213       7.696476067642e-10       9.850281268287e-14       3.215700716984e-13       0.000000000000e+00       1.181734333032e-12       2.611097503189e-13      -4.585454583334e-16 
  214       7.702466447379e-10       1.002557296007e-13       5.250699501951e-13       0.000000000000e+00       1.164979613989e-12       2.577532477735e-13      -4.110708101201e-16 
  215       7.707613559882e-10       1.021901407585e-13       7.305922655949e-13       0.000000000000e+00       1.148502316127e-12       2.544419419762e-13      -3.643124999553e-16 
  216       7.711916238930e-10       1.043100567874e-13       9.380694764908e-13       0.000000000000e+00       1.132302676069e-12       2.511761894471e-13      -3.182638146971e-16 
  217       7.715373550368e-10       1.066195075159e-13       1.147431919687e-12       0.000000000000e+00       1.116380495311e-12       2.479562776502e-13      -2.729167526812e-16 
  218       7.717984794606e-10       1.091225417096e-13       1.358607790932e-12       0.000000000000e+00       1.100735132989e-12       2.447824237730e-13      -2.282620039218e-16 
  219       7.719749509124e-10       1.118232268114e-13       1.571523125649e-12       0.000000000000e+00       1.085365498638e-12       2.416547735084e-13      -1.842889303138e-16 
  220       7.720667470969e-10       1.147256486808e-13       1.786101779671e-12       0.000000000000e+00       1.070270044966e-12       2.385733998347e-13      -1.409855458336e-16 
  221       7.720738699260e-10       1.178339113341e-13       2.002265409971e-12       0.000000000000e+00       1.055446760611e-12       2.355383017968e-13      -9.833849674075e-17 
  222       7.719963457687e-10       1.211521366840e-13       2.219933455396e-12       0.000000000000e+00       1.040893162916e-12       2.325494032870e-13      -5.633304177963e-17 
  223       7.718342257016e-10       1.246844642795e-13       2.439023117394e-12       0.000000000000e+00       1.026606290689e-12       2.296065518253e-13      -1.495303238050e-17 
  224       7.715875857582e-10       1.284350510457e-13       2.659449340755e-12       0.000000000000e+00       1.012582696968e-12       2.267095173408e-13       2.581910713889e-17 
  225       7.712565271802e-10       1.324080710236e-13       2.881124794335e-12       0.000000000000e+00       9.988184417924e-13       2.238579909521e-13       6.600239937185e-17 
  226       7.708411766666e-10       1.366077151100e-13       3.103959851793e-12       0.000000000000e+00       9.853090849624e-13       2.210515837483e-13       1.056173336214e-16 
  227       7.703416866245e-10       1.410381907971e-13       3.327862572323e-12       0.000000000000e+00       9.720496788087e-13       2.182898255696e-13       1.446858856987e-16 
  228       7.697582354187e-10       1.457037219124e-13       3.552738681384e-12       0.000000000000e+00       9.590347609573e-13       2.155721637880e-13       1.832315377219e-16 
  229       7.690910276225e-10       1.506085483586e-13       3.778491551432e-12       0.000000000000e+00       9.462583470948e-13       2.128979620886e-13       2.212792979143e-16 
  230       7.683402942671e-10       1.557569258536e-13       4.005022182656e-12       0.000000000000e+00       9.337139237347e-13       2.102664992498e-13       2.588557204032e-16 
  231       7.675062930923e-10       1.611531256697e-13       4.232229183707e-12       0.000000000000e+00       9.213944409829e-13       2.076769679242e-13       2.959889250185e-16 
  232       7.665893087963e-10       1.668014343740e-13       4.460008752430e-12       0.000000000000e+00       9.092923053036e-13       2.051284734198e-13       3.327086170911e-16 
  233       7.655896532861e-10       1.727061535679e-13       4.688254656599e-12       0.000000000000e+00       8.973993722852e-13       2.026200324802e-13       3.690461072514e-16 
  234       7.645076659272e-10       1.788715996271e-13       4.916858214647e-12       0.000000000000e+00       8.857069394056e-13       2.001505720658e-13       4.050343312283e-16 
  235       7.633437137944e-10       1.853021034413e-13       5.145708276398e-12       0.000000000000e+00       8.742057387986e-13       1.977189281344e-13       4.407078696472e-16 
  236       7.620981919211e-10       1.920020101539e-13       5.374691203802e-12       0.000000000000e+00       8.628859300191e-13       1.953238444221e-13       4.761029678290e-16 
  237       7.607715235503e-10       1.989756789022e-13       5.603690851662e-12       0.000000000000e+00       8.517370928092e-13       1.929639712238e-13       5.112575555885e-16 
  238       7.593641558202e-10       2.062270888629e-13       5.832595175102e-12       0.000000000000e+00       8.407502325086e-13       1.906380895560e-13       5.462027747267e-16 
  239       7.578765460164e-10       2.137586314441e-13       6.061316535980e-12       0.000000000000e+00       8.299239460575e-13       1.883458012333e-13       5.809369510000e-16 
  240       7.563091749719e-10       2.215722444159e-13       6.289772589338e-12       0.000000000000e+00       8.192586155212e-13       1.860868782346e-13       6.154500836799e-16 
  241       7.546625517959e-10       2.296697979378e-13       6.517879762057e-12       0.000000000000e+00       8.087544260712e-13       1.838610403415e-13       6.497321979103e-16 
  242       7.529372141134e-10       2.380530934686e-13       6.745553247573e-12       0.000000000000e+00       7.984113629967e-13       1.816679543947e-13       6.837733465902e-16 
  243       7.511337283067e-10       2.467238626750e-13       6.972707000585e-12       0.000000000000e+00       7.882292087163e-13       1.795072335505e-13       7.175636122570e-16 
  244       7.492526897550e-10       2.556837663414e-13       7.199253731768e-12       0.000000000000e+00       7.782075397899e-13       1.773784365368e-13       7.510931089689e-16 
  245       7.472947230755e-10       2.649343932788e-13       7.425104902490e-12       0.000000000000e+00       7.683457239299e-13       1.752810669094e-13       7.843519841884e-16 
  246       7.452604823637e-10       2.744772592343e-13       7.650170719517e-12       0.000000000000e+00       7.586429170138e-13       1.732145723081e-13       8.173304206650e-16 
  247       7.431506514340e-10       2.843138058002e-13       7.874360129729e-12       0.000000000000e+00       7.490980600949e-13       1.711783437135e-13       8.500186383179e-16 
  248       7.409659440599e-10       2.944453993235e-13       8.097580814834e-12       0.000000000000e+00       7.397098764147e-13       1.691717147025e-13       8.824068961193e-16 
  249       7.387071042148e-10       3.048733298149e-13       8.319739186076e-12       0.000000000000e+00       7.304768684145e-13       1.671939607053e-13       9.144854939774e-16 
