# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2380       1.444719068212e-11       4.084550429585e-13      -1.050292758649e-12       0.000000000000e+00       1.787641990201e-16       1.005838052635e-17       1.972390800281e-18 
 2381       1.443450733432e-11       4.047836433199e-13      -1.040378892940e-12       0.000000000000e+00       1.784545596374e-16       1.012289911126e-17       1.932325473296e-18 
 2382       1.442125360762e-11       4.011681391224e-13      -1.030372130910e-12       0.000000000000e+00       1.781455827150e-16       1.018786975626e-17       1.892772148631e-18 
 2383       1.440742973438e-11       3.976089751567e-13      -1.020276690789e-12       0.000000000000e+00       1.778372665116e-16       1.025327124233e-17       1.853701271826e-18 
 2384       1.439303595121e-11       3.941065973246e-13      -1.010096805479e-12       0.000000000000e+00       1.775296092728e-16       1.031908227675e-17       1.815083185663e-18 
 2385       1.437807249897e-11       3.906614526403e-13      -9.998367225775e-13       0.000000000000e+00       1.772226092314e-16       1.038528149305e-17       1.776888130058e-18 
 2386       1.436253962281e-11       3.872739892309e-13      -9.895007043862e-13       0.000000000000e+00       1.769162646073e-16       1.045184745093e-17       1.739086241955e-18 
 2387       1.434643757211e-11       3.839446563379e-13      -9.790930279306e-13       0.000000000000e+00       1.766105736073e-16       1.051875863617e-17       1.701647555211e-18 
 2388       1.432976660057e-11       3.806739043178e-13      -9.686179849738e-13       0.000000000000e+00       1.763055344253e-16       1.058599346055e-17       1.664542000491e-18 
 2389       1.431252696615e-11       3.774621846436e-13      -9.580798820329e-13       0.000000000000e+00       1.760011452423e-16       1.065353026178e-17       1.627739405157e-18 
 2390       1.429471893110e-11       3.743099499054e-13      -9.474830403940e-13       0.000000000000e+00       1.756974042261e-16       1.072134730343e-17       1.591209493163e-18 
 2391       1.427634276195e-11       3.712176538117e-13      -9.368317961283e-13       0.000000000000e+00       1.753943095315e-16       1.078942277484e-17       1.554921884939e-18 
 2392       1.425739872955e-11       3.681857511901e-13      -9.261305001071e-13       0.000000000000e+00       1.750918593004e-16       1.085773479104e-17       1.518846097289e-18 
 2393       1.423788710904e-11       3.652146979889e-13      -9.153835180176e-13       0.000000000000e+00       1.747900516615e-16       1.092626139268e-17       1.482951543277e-18 
 2394       1.421780817988e-11       3.623049512775e-13      -9.045952303785e-13       0.000000000000e+00       1.744888847305e-16       1.099498054594e-17       1.447207532119e-18 
 2395       1.419716222584e-11       3.594569692478e-13      -8.937700325556e-13       0.000000000000e+00       1.741883566099e-16       1.106387014248e-17       1.411583269077e-18 
 2396       1.417594953502e-11       3.566712112152e-13      -8.829123347773e-13       0.000000000000e+00       1.738884653892e-16       1.113290799932e-17       1.376047855347e-18 
 2397       1.415417039982e-11       3.539481376195e-13      -8.720265621498e-13       0.000000000000e+00       1.735892091447e-16       1.120207185880e-17       1.340570287949e-18 
 2398       1.413182511700e-11       3.512882100261e-13      -8.611171546734e-13       0.000000000000e+00       1.732905859396e-16       1.127133938847e-17       1.305119459621e-18 
 2399       1.410891398766e-11       3.486918911265e-13      -8.501885672574e-13       0.000000000000e+00       1.729925938239e-16       1.134068818106e-17       1.269664158708e-18 
 2400       1.408543731722e-11       3.461596447403e-13      -8.392452697360e-13       0.000000000000e+00       1.726952308345e-16       1.141009575433e-17       1.234173069055e-18 
 2401       1.406139541547e-11       3.436919358154e-13      -8.282917468837e-13       0.000000000000e+00       1.723984949949e-16       1.147953955106e-17       1.198614769893e-18 
 2402       1.403678859654e-11       3.412892304292e-13      -8.173324984310e-13       0.000000000000e+00       1.721023843157e-16       1.154899693893e-17       1.162957735737e-18 
 2403       1.401161717894e-11       3.389519957898e-13      -8.063720390796e-13       0.000000000000e+00       1.718068967939e-16       1.161844521047e-17       1.127170336270e-18 
 2404       1.398588148552e-11       3.366807002370e-13      -7.954148985187e-13       0.000000000000e+00       1.715120304137e-16       1.168786158295e-17       1.091220836242e-18 
 2405       1.395958184353e-11       3.344758132433e-13      -7.844656214396e-13       0.000000000000e+00       1.712177831456e-16       1.175722319834e-17       1.055077395351e-18 
 2406       1.393271858458e-11       3.323378054148e-13      -7.735287675520e-13       0.000000000000e+00       1.709241529471e-16       1.182650712320e-17       1.018708068142e-18 
 2407       1.390529204466e-11       3.302671484924e-13      -7.626089115993e-13       0.000000000000e+00       1.706311377623e-16       1.189569034861e-17       9.820808038943e-19 
 2408       1.387730256417e-11       3.282643153526e-13      -7.517106433740e-13       0.000000000000e+00       1.703387355220e-16       1.196474979010e-17       9.451634465145e-19 
 2409       1.384875048788e-11       3.263297800090e-13      -7.408385677335e-13       0.000000000000e+00       1.700469441437e-16       1.203366228757e-17       9.079237344251e-19 
 2410       1.381963616498e-11       3.244640176126e-13      -7.299973046157e-13       0.000000000000e+00       1.697557615315e-16       1.210240460522e-17       8.703293004569e-19 
 2411       1.378996129405e-11       3.226673430556e-13      -7.191911881385e-13       0.000000000000e+00       1.694651857256e-16       1.217097784969e-17       8.323539957725e-19 
 2412       1.375973296701e-11       3.209394257078e-13      -7.084233618719e-13       0.000000000000e+00       1.691752153513e-16       1.223948088686e-17       7.939969038244e-19 
 2413       1.372895964976e-11       3.192797717347e-13      -6.976966781031e-13       0.000000000000e+00       1.688858491724e-16       1.230803737076e-17       7.552634416492e-19 
 2414       1.369764983943e-11       3.176878852262e-13      -6.870139982620e-13       0.000000000000e+00       1.685970859426e-16       1.237677136624e-17       7.161590463415e-19 
 2415       1.366581206441e-11       3.161632681936e-13      -6.763781929311e-13       0.000000000000e+00       1.683089244049e-16       1.244580734941e-17       6.766891750756e-19 
 2416       1.363345488443e-11       3.147054205679e-13      -6.657921418546e-13       0.000000000000e+00       1.680213632920e-16       1.251527020803e-17       6.368593051267e-19 
 2417       1.360058689052e-11       3.133138401969e-13      -6.552587339478e-13       0.000000000000e+00       1.677344013260e-16       1.258528524197e-17       5.966749338928e-19 
 2418       1.356721670512e-11       3.119880228435e-13      -6.447808673063e-13       0.000000000000e+00       1.674480372186e-16       1.265597816363e-17       5.561415789154e-19 
 2419       1.353335298204e-11       3.107274621829e-13      -6.343614492157e-13       0.000000000000e+00       1.671622696710e-16       1.272747509834e-17       5.152647779018e-19 
 2420       1.349900440656e-11       3.095316498006e-13      -6.240033961605e-13       0.000000000000e+00       1.668770973738e-16       1.279990258482e-17       4.740500887457e-19 
 2421       1.346417969542e-11       3.084000751900e-13      -6.137096338338e-13       0.000000000000e+00       1.665925190071e-16       1.287338757558e-17       4.325030895494e-19 
 2422       1.342888759686e-11       3.073322257500e-13      -6.034830971465e-13       0.000000000000e+00       1.663085332405e-16       1.294805743737e-17       3.906293786449e-19 
 2423       1.339313689066e-11       3.063275867828e-13      -5.933267302367e-13       0.000000000000e+00       1.660251387332e-16       1.302403995159e-17       3.484345746154e-19 
 2424       1.335693638818e-11       3.053856414916e-13      -5.832434864789e-13       0.000000000000e+00       1.657423341334e-16       1.310146331470e-17       3.059243163165e-19 
 2425       1.332029493240e-11       3.045058709785e-13      -5.732363284937e-13       0.000000000000e+00       1.654601180792e-16       1.318045613868e-17       2.631042628982e-19 
 2426       1.328322139790e-11       3.036877542415e-13      -5.633082281565e-13       0.000000000000e+00       1.651784891977e-16       1.326114745145e-17       2.199800938259e-19 
 2427       1.324572469097e-11       3.029307681731e-13      -5.534621666077e-13       0.000000000000e+00       1.648974461057e-16       1.334366669725e-17       1.765575089019e-19 
 2428       1.320781374960e-11       3.022343875574e-13      -5.437011342614e-13       0.000000000000e+00       1.646169874093e-16       1.342814373715e-17       1.328422282873e-19 
 2429       1.316949754350e-11       3.015980850679e-13      -5.340281308148e-13       0.000000000000e+00       1.643371117038e-16       1.351470884938e-17       8.883999252268e-20 
 2430       1.313078507417e-11       3.010213312654e-13      -5.244461652579e-13       0.000000000000e+00       1.640578175740e-16       1.360349272983e-17       4.455656255018e-20 
 2431       1.309168537492e-11       3.005035945955e-13      -5.149582558827e-13       0.000000000000e+00       1.637791035941e-16       1.369462649245e-17      -2.280265264273e-24 
 2432       1.305220751088e-11       3.000443413862e-13      -5.055674302923e-13       0.000000000000e+00       1.635009683275e-16       1.378824166966e-17      -4.483073411451e-20 
 2433       1.301236057908e-11       2.996430358460e-13      -4.962767254105e-13       0.000000000000e+00       1.632234103269e-16       1.388447021280e-17      -8.992297672268e-20 
 2434       1.297215370844e-11       2.992991400612e-13      -4.870891874912e-13       0.000000000000e+00       1.629464281343e-16       1.398344449255e-17      -1.352731653278e-19 
 2435       1.293159605983e-11       2.990121139938e-13      -4.780078721274e-13       0.000000000000e+00       1.626700202811e-16       1.408529729934e-17      -1.808754366591e-19 
 2436       1.289069682607e-11       2.987814154791e-13      -4.690358442610e-13       0.000000000000e+00       1.623941852879e-16       1.419016184381e-17      -2.267239069161e-19 
 2437       1.284946523202e-11       2.986065002233e-13      -4.601761781919e-13       0.000000000000e+00       1.621189216645e-16       1.429817175718e-17      -2.728126717464e-19 
 2438       1.280791053456e-11       2.984868218017e-13      -4.514319575872e-13       0.000000000000e+00       1.618442279101e-16       1.440946109173e-17      -3.191358062250e-19 
 2439       1.276604202264e-11       2.984218316556e-13      -4.428062754909e-13       0.000000000000e+00       1.615701025128e-16       1.452416432122e-17      -3.656873648322e-19 
 2440       1.272386901734e-11       2.984109790906e-13      -4.343022343329e-13       0.000000000000e+00       1.612965439504e-16       1.464241634127e-17      -4.124613814327e-19 
 2441       1.268140087187e-11       2.984537112742e-13      -4.259229459388e-13       0.000000000000e+00       1.610235506895e-16       1.476435246985e-17      -4.594518692536e-19 
 2442       1.263864697160e-11       2.985494732334e-13      -4.176715315387e-13       0.000000000000e+00       1.607511211861e-16       1.489010844763e-17      -5.066528208635e-19 
 2443       1.259561673412e-11       2.986977078522e-13      -4.095511217768e-13       0.000000000000e+00       1.604792538852e-16       1.501982043850e-17      -5.540582081507e-19 
 2444       1.255231960926e-11       2.988978558698e-13      -4.015648567210e-13       0.000000000000e+00       1.602079472212e-16       1.515362502990e-17      -6.016619823016e-19 
 2445       1.250876507912e-11       2.991493558777e-13      -3.937158858718e-13       0.000000000000e+00       1.599371996174e-16       1.529165923332e-17      -6.494580737798e-19 
 2446       1.246496265812e-11       2.994516443180e-13      -3.860073681718e-13       0.000000000000e+00       1.596670094864e-16       1.543406048468e-17      -6.974403923041e-19 
 2447       1.242092189300e-11       2.998041554805e-13      -3.784424720153e-13       0.000000000000e+00       1.593973752299e-16       1.558096664479e-17      -7.456028268276e-19 
 2448       1.237665236291e-11       3.002063215009e-13      -3.710243752573e-13       0.000000000000e+00       1.591282952387e-16       1.573251599973e-17      -7.939392455154e-19 
 2449       1.233216367935e-11       3.006575723583e-13      -3.637562652230e-13       0.000000000000e+00       1.588597678925e-16       1.588884726132e-17      -8.424434957242e-19 
 2450       1.228746548633e-11       3.011573358727e-13      -3.566413387173e-13       0.000000000000e+00       1.585917915605e-16       1.605009956754e-17      -8.911094039800e-19 
 2451       1.224256753835e-11       3.017049709293e-13      -3.496823123936e-13       0.000000000000e+00       1.583243647289e-16       1.621634776156e-17      -9.399248292716e-19 
 2452       1.219747993528e-11       3.022995667196e-13      -3.428799506462e-13       0.000000000000e+00       1.580574863870e-16       1.638740780560e-17      -9.888537841531e-19 
 2453       1.215221288899e-11       3.029401422961e-13      -3.362345289428e-13       0.000000000000e+00       1.577911556437e-16       1.656303020552e-17      -1.037854206791e-18 
 2454       1.210677664547e-11       3.036257132335e-13      -3.297463226651e-13       0.000000000000e+00       1.575253715995e-16       1.674296462569e-17      -1.086883897810e-18 
 2455       1.206118148484e-11       3.043552916256e-13      -3.234156071085e-13       0.000000000000e+00       1.572601333465e-16       1.692695988818e-17      -1.135900520155e-18 
 2456       1.201543772139e-11       3.051278860808e-13      -3.172426574817e-13       0.000000000000e+00       1.569954399682e-16       1.711476397189e-17      -1.184861598946e-18 
 2457       1.196955570364e-11       3.059425017192e-13      -3.112277489067e-13       0.000000000000e+00       1.567312905396e-16       1.730612401166e-17      -1.233724521344e-18 
 2458       1.192354581434e-11       3.067981401685e-13      -3.053711564175e-13       0.000000000000e+00       1.564676841272e-16       1.750078629740e-17      -1.282446536406e-18 
 2459       1.187741847054e-11       3.076937995606e-13      -2.996731549604e-13       0.000000000000e+00       1.562046197892e-16       1.769849627327e-17      -1.330984754948e-18 
 2460       1.183118412357e-11       3.086284745280e-13      -2.941340193933e-13       0.000000000000e+00       1.559420965749e-16       1.789899853676e-17      -1.379296149403e-18 
 2461       1.178485325915e-11       3.096011561998e-13      -2.887540244854e-13       0.000000000000e+00       1.556801135254e-16       1.810203683785e-17      -1.427337553680e-18 
 2462       1.173843639737e-11       3.106108321985e-13      -2.835334449164e-13       0.000000000000e+00       1.554186696731e-16       1.830735407814e-17      -1.475065663027e-18 
 2463       1.169194409273e-11       3.116564866362e-13      -2.784725552765e-13       0.000000000000e+00       1.551577640419e-16       1.851469230998e-17      -1.522437033888e-18 
 2464       1.164538693420e-11       3.127371001109e-13      -2.735716300659e-13       0.000000000000e+00       1.548973956471e-16       1.872379273560e-17      -1.569408083764e-18 
 2465       1.159877554524e-11       3.138516497028e-13      -2.688309436941e-13       0.000000000000e+00       1.546375634954e-16       1.893439570626e-17      -1.615935091072e-18 
 2466       1.155212058383e-11       3.149991089709e-13      -2.642507704798e-13       0.000000000000e+00       1.543782665850e-16       1.914624072138e-17      -1.661974195007e-18 
 2467       1.150543274250e-11       3.161784479493e-13      -2.598313846501e-13       0.000000000000e+00       1.541195039053e-16       1.935906642764e-17      -1.707481395398e-18 
 2468       1.145872274840e-11       3.173886331432e-13      -2.555730603405e-13       0.000000000000e+00       1.538612744374e-16       1.957261061815e-17      -1.752412552570e-18 
 2469       1.141200136330e-11       3.186286275260e-13      -2.514760715942e-13       0.000000000000e+00       1.536035771535e-16       1.978661023160e-17      -1.796723387206e-18 
 2470       1.136527938363e-11       3.198973905348e-13      -2.475406923616e-13       0.000000000000e+00       1.533464110173e-16       2.000080135133e-17      -1.840369480203e-18 
 2471       1.131856764052e-11       3.211938780674e-13      -2.437671965003e-13       0.000000000000e+00       1.530897749839e-16       2.021491920451e-17      -1.883306272533e-18 
 2472       1.127187699984e-11       3.225170424785e-13      -2.401558577740e-13       0.000000000000e+00       1.528336679996e-16       2.042869816128e-17      -1.925489065105e-18 
 2473       1.122521836223e-11       3.238658325758e-13      -2.367069498527e-13       0.000000000000e+00       1.525780890021e-16       2.064187173385e-17      -1.966873018620e-18 
 2474       1.117860266313e-11       3.252391936168e-13      -2.334207463119e-13       0.000000000000e+00       1.523230369206e-16       2.085417257566e-17      -2.007413153437e-18 
 2475       1.113204087283e-11       3.266360673048e-13      -2.302975206323e-13       0.000000000000e+00       1.520685106752e-16       2.106533248050e-17      -2.047064349428e-18 
 2476       1.108554399650e-11       3.280553917854e-13      -2.273375461994e-13       0.000000000000e+00       1.518145091778e-16       2.127508238165e-17      -2.085781345840e-18 
 2477       1.103912307419e-11       3.294961016430e-13      -2.245410963030e-13       0.000000000000e+00       1.515610313312e-16       2.148315235101e-17      -2.123518741153e-18 
 2478       1.099278918092e-11       3.309571278968e-13      -2.219084441367e-13       0.000000000000e+00       1.513080760296e-16       2.168927159823e-17      -2.160230992943e-18 
 2479       1.094655342669e-11       3.324373979976e-13      -2.194398627977e-13       0.000000000000e+00       1.510556421586e-16       2.189316846986e-17      -2.195872417738e-18 
 2480       1.090042695651e-11       3.339358358238e-13      -2.171356252861e-13       0.000000000000e+00       1.508037285949e-16       2.209457044847e-17      -2.230397190882e-18 
 2481       1.085442095044e-11       3.354513616779e-13      -2.149960045047e-13       0.000000000000e+00       1.505523342065e-16       2.229320415177e-17      -2.263759346390e-18 
 2482       1.080854662362e-11       3.369828922832e-13      -2.130212732585e-13       0.000000000000e+00       1.503014578526e-16       2.248879533178e-17      -2.295912776811e-18 
 2483       1.076281522632e-11       3.385293407794e-13      -2.112117042541e-13       0.000000000000e+00       1.500510983837e-16       2.268106887392e-17      -2.326811233088e-18 
 2484       1.071723804395e-11       3.400896167196e-13      -2.095675700995e-13       0.000000000000e+00       1.498012546416e-16       2.286974879620e-17      -2.356408324417e-18 
 2485       1.067182639712e-11       3.416626260665e-13      -2.080891433036e-13       0.000000000000e+00       1.495519254589e-16       2.305455824828e-17      -2.384657518105e-18 
 2486       1.062659164167e-11       3.432472711887e-13      -2.067766962757e-13       0.000000000000e+00       1.493031096599e-16       2.323521951067e-17      -2.411512139433e-18 
 2487       1.058154516870e-11       3.448424508571e-13      -2.056305013252e-13       0.000000000000e+00       1.490548060598e-16       2.341145399383e-17      -2.436925371515e-18 
 2488       1.053669840458e-11       3.464470602412e-13      -2.046508306611e-13       0.000000000000e+00       1.488070134650e-16       2.358298223730e-17      -2.460850255155e-18 
 2489       1.049206281103e-11       3.480599909055e-13      -2.038379563915e-13       0.000000000000e+00       1.485597306731e-16       2.374952390886e-17      -2.483239688710e-18 
 2490       1.044764988515e-11       3.496801308060e-13      -2.031921505232e-13       0.000000000000e+00       1.483129564728e-16       2.391079780363e-17      -2.504046427950e-18 
 2491       1.040347018351e-11       3.513064101489e-13      -2.027133127908e-13       0.000000000000e+00       1.480666896394e-16       2.406659306444e-17      -2.523239119269e-18 
 2492       1.035953038832e-11       3.529379392694e-13      -2.023998517532e-13       0.000000000000e+00       1.478209289205e-16       2.421698330205e-17      -2.540850502600e-18 
 2493       1.031583622411e-11       3.545738715560e-13      -2.022497971194e-13       0.000000000000e+00       1.475756730503e-16       2.436211373181e-17      -2.556929491564e-18 
 2494       1.027239343210e-11       3.562133576591e-13      -2.022611713136e-13       0.000000000000e+00       1.473309207538e-16       2.450213006730e-17      -2.571525166024e-18 
 2495       1.022920777017e-11       3.578555454884e-13      -2.024319894678e-13       0.000000000000e+00       1.470866707471e-16       2.463717852079e-17      -2.584686772248e-18 
 2496       1.018628501293e-11       3.594995802095e-13      -2.027602594142e-13       0.000000000000e+00       1.468429217374e-16       2.476740580380e-17      -2.596463723081e-18 
 2497       1.014363095171e-11       3.611446042419e-13      -2.032439816778e-13       0.000000000000e+00       1.465996724228e-16       2.489295912758e-17      -2.606905598115e-18 
 2498       1.010125139455e-11       3.627897572558e-13      -2.038811494683e-13       0.000000000000e+00       1.463569214922e-16       2.501398620362e-17      -2.616062143859e-18 
 2499       1.005915216629e-11       3.644341761694e-13      -2.046697486728e-13       0.000000000000e+00       1.461146676257e-16       2.513063524417e-17      -2.623983273908e-18 
 2500       1.001733910850e-11       3.660769951463e-13      -2.056077578482e-13       0.000000000000e+00       1.458729094943e-16       2.524305496276e-17      -2.630719069114e-18 
 2501       9.975818079546e-12       3.677173455927e-13      -2.066931482134e-13       0.000000000000e+00       1.456316457598e-16       2.535139457469e-17      -2.636319777754e-18 
 2502       9.934594954609e-12       3.693543561544e-13      -2.079238836417e-13       0.000000000000e+00       1.453908750751e-16       2.545580379754e-17      -2.640835815700e-18 
 2503       9.893675625676e-12       3.709871527144e-13      -2.092979206533e-13       0.000000000000e+00       1.451505960840e-16       2.555643285172e-17      -2.644317766591e-18 
 2504       9.853066001570e-12       3.726148583902e-13      -2.108132084078e-13       0.000000000000e+00       1.449108074210e-16       2.565343246091e-17      -2.646816382000e-18 
 2505       9.812772007966e-12       3.742365935305e-13      -2.124676886959e-13       0.000000000000e+00       1.446715077118e-16       2.574695385264e-17      -2.648382581605e-18 
 2506       9.772799587403e-12       3.758514757130e-13      -2.142592959328e-13       0.000000000000e+00       1.444326955727e-16       2.583714875876e-17      -2.649067453359e-18 
 2507       9.733154699306e-12       3.774586197415e-13      -2.161859571496e-13       0.000000000000e+00       1.441943696111e-16       2.592416941595e-17      -2.648922253659e-18 
 2508       9.693843319994e-12       3.790571376429e-13      -2.182455919865e-13       0.000000000000e+00       1.439565284251e-16       2.600816856625e-17      -2.647998407517e-18 
 2509       9.654871442704e-12       3.806461386650e-13      -2.204361126845e-13       0.000000000000e+00       1.437191706037e-16       2.608929945757e-17      -2.646347508727e-18 
 2510       9.616245077601e-12       3.822247292731e-13      -2.227554240781e-13       0.000000000000e+00       1.434822947267e-16       2.616771584419e-17      -2.644021320040e-18 
 2511       9.577970251800e-12       3.837920131477e-13      -2.252014235877e-13       0.000000000000e+00       1.432458993649e-16       2.624357198725e-17      -2.641071773326e-18 
 2512       9.540053009374e-12       3.853470911815e-13      -2.277720012120e-13       0.000000000000e+00       1.430099830798e-16       2.631702265530e-17      -2.637550969751e-18 
 2513       9.502499411381e-12       3.868890614769e-13      -2.304650395202e-13       0.000000000000e+00       1.427745444235e-16       2.638822312479e-17      -2.633511179944e-18 
 2514       9.465315535868e-12       3.884170193430e-13      -2.332784136444e-13       0.000000000000e+00       1.425395819393e-16       2.645732918059e-17      -2.629004844166e-18 
 2515       9.428507477897e-12       3.899300572929e-13      -2.362099912722e-13       0.000000000000e+00       1.423050941610e-16       2.652449711648e-17      -2.624084572481e-18 
 2516       9.392081349556e-12       3.914272650412e-13      -2.392576326388e-13       0.000000000000e+00       1.420710796133e-16       2.658988373567e-17      -2.618803144923e-18 
 2517       9.356043279976e-12       3.929077295010e-13      -2.424191905195e-13       0.000000000000e+00       1.418375368115e-16       2.665364635133e-17      -2.613213511671e-18 
 2518       9.320399415348e-12       3.943705347809e-13      -2.456925102221e-13       0.000000000000e+00       1.416044642618e-16       2.671594278708e-17      -2.607368793213e-18 
 2519       9.285155918938e-12       3.958147621830e-13      -2.490754295792e-13       0.000000000000e+00       1.413718604612e-16       2.677693137750e-17      -2.601322280521e-18 
 2520       9.250318971103e-12       3.972394901995e-13      -2.525657789408e-13       0.000000000000e+00       1.411397238972e-16       2.683677096863e-17      -2.595127435216e-18 
 2521       9.215894769309e-12       3.986437945100e-13      -2.561613811663e-13       0.000000000000e+00       1.409080530482e-16       2.689562091853e-17      -2.588837889741e-18 
 2522       9.181889528144e-12       4.000267479791e-13      -2.598600516172e-13       0.000000000000e+00       1.406768463833e-16       2.695364109772e-17      -2.582507447530e-18 
 2523       9.148309479338e-12       4.013874206535e-13      -2.636595981491e-13       0.000000000000e+00       1.404461023622e-16       2.701099188975e-17      -2.576190083177e-18 
 2524       9.115160871775e-12       4.027248797589e-13      -2.675578211048e-13       0.000000000000e+00       1.402158194354e-16       2.706783419167e-17      -2.569939942606e-18 
 2525       9.082449971511e-12       4.040381896979e-13      -2.715525133057e-13       0.000000000000e+00       1.399859960439e-16       2.712432941457e-17      -2.563811343240e-18 
 2526       9.050183061793e-12       4.053264120467e-13      -2.756414600450e-13       0.000000000000e+00       1.397566306195e-16       2.718063948406e-17      -2.557858774175e-18 
 2527       9.018366443068e-12       4.065886055526e-13      -2.798224390796e-13       0.000000000000e+00       1.395277215846e-16       2.723692684080e-17      -2.552136896343e-18 
 2528       8.987006433006e-12       4.078238261311e-13      -2.840932206228e-13       0.000000000000e+00       1.392992673524e-16       2.729335444103e-17      -2.546700542688e-18 
 2529       8.956109366512e-12       4.090311268634e-13      -2.884515673362e-13       0.000000000000e+00       1.390712663264e-16       2.735008575703e-17      -2.541604718329e-18 
 2530       8.925681595746e-12       4.102095579935e-13      -2.928952343227e-13       0.000000000000e+00       1.388437169011e-16       2.740728477767e-17      -2.536904600739e-18 
 2531       8.895728221017e-12       4.113582792967e-13      -2.974218972666e-13       0.000000000000e+00       1.386166176028e-16       2.746508047927e-17      -2.532645421799e-18 
 2532       8.866249275437e-12       4.124768979025e-13      -3.020289364166e-13       0.000000000000e+00       1.383899675159e-16       2.752346001264e-17      -2.528832049692e-18 
 2533       8.837243518230e-12       4.135651324207e-13      -3.067136513379e-13       0.000000000000e+00       1.381637658592e-16       2.758237489911e-17      -2.525459231370e-18 
 2534       8.808709701833e-12       4.146227007470e-13      -3.114733326418e-13       0.000000000000e+00       1.379380118448e-16       2.764177650385e-17      -2.522521694657e-18 
 2535       8.780646571891e-12       4.156493200624e-13      -3.163052619765e-13       0.000000000000e+00       1.377127046781e-16       2.770161603580e-17      -2.520014148236e-18 
 2536       8.753052867250e-12       4.166447068322e-13      -3.212067120181e-13       0.000000000000e+00       1.374878435578e-16       2.776184454743e-17      -2.517931281620e-18 
 2537       8.725927319947e-12       4.176085768060e-13      -3.261749464620e-13       0.000000000000e+00       1.372634276756e-16       2.782241293462e-17      -2.516267765140e-18 
 2538       8.699268655202e-12       4.185406450162e-13      -3.312072200134e-13       0.000000000000e+00       1.370394562167e-16       2.788327193652e-17      -2.515018249922e-18 
 2539       8.673075591415e-12       4.194406257781e-13      -3.363007783787e-13       0.000000000000e+00       1.368159283594e-16       2.794437213536e-17      -2.514177367867e-18 
 2540       8.647346840151e-12       4.203082326891e-13      -3.414528582564e-13       0.000000000000e+00       1.365928432753e-16       2.800566395634e-17      -2.513739731633e-18 
 2541       8.622081106138e-12       4.211431786275e-13      -3.466606873283e-13       0.000000000000e+00       1.363702001290e-16       2.806709766741e-17      -2.513699934614e-18 
 2542       8.597277087260e-12       4.219451757527e-13      -3.519214842502e-13       0.000000000000e+00       1.361479980784e-16       2.812862337920e-17      -2.514052550920e-18 
 2543       8.572933474542e-12       4.227139355039e-13      -3.572324586431e-13       0.000000000000e+00       1.359262362748e-16       2.819019104478e-17      -2.514792135359e-18 
 2544       8.549048952152e-12       4.234491685997e-13      -3.625908110844e-13       0.000000000000e+00       1.357049138623e-16       2.825175045957e-17      -2.515913223414e-18 
 2545       8.525622197386e-12       4.241505850375e-13      -3.679937330988e-13       0.000000000000e+00       1.354840299785e-16       2.831325126115e-17      -2.517410331229e-18 
 2546       8.502651880663e-12       4.248178940928e-13      -3.734384071491e-13       0.000000000000e+00       1.352635837540e-16       2.837464292910e-17      -2.519277955583e-18 
 2547       8.480136665518e-12       4.254508043184e-13      -3.789220066275e-13       0.000000000000e+00       1.350435743125e-16       2.843587478488e-17      -2.521510573873e-18 
 2548       8.458075208594e-12       4.260490235440e-13      -3.844416958468e-13       0.000000000000e+00       1.348240007709e-16       2.849689599165e-17      -2.524102644097e-18 
 2549       8.436466159632e-12       4.266122588756e-13      -3.899946300309e-13       0.000000000000e+00       1.346048622394e-16       2.855765555412e-17      -2.527048604828e-18 
 2550       8.415308161468e-12       4.271402166945e-13      -3.955779553064e-13       0.000000000000e+00       1.343861578211e-16       2.861810231837e-17      -2.530342875201e-18 
 2551       8.394599850019e-12       4.276326026569e-13      -4.011888086930e-13       0.000000000000e+00       1.341678866123e-16       2.867818497175e-17      -2.533979854889e-18 
 2552       8.374339854283e-12       4.280891216932e-13      -4.068243180953e-13       0.000000000000e+00       1.339500477025e-16       2.873785204268e-17      -2.537953924084e-18 
 2553       8.354526796324e-12       4.285094780075e-13      -4.124816022931e-13       0.000000000000e+00       1.337326401741e-16       2.879705190052e-17      -2.542259443479e-18 
 2554       8.335159291269e-12       4.288933750766e-13      -4.181577709329e-13       0.000000000000e+00       1.335156631029e-16       2.885573275539e-17      -2.546890754245e-18 
 2555       8.316235947298e-12       4.292405156497e-13      -4.238499245189e-13       0.000000000000e+00       1.332991155574e-16       2.891384265803e-17      -2.551842178017e-18 
 2556       8.297755365638e-12       4.295506017478e-13      -4.295551544036e-13       0.000000000000e+00       1.330829965995e-16       2.897132949966e-17      -2.557108016867e-18 
 2557       8.279716140555e-12       4.298233346625e-13      -4.352705427794e-13       0.000000000000e+00       1.328673052841e-16       2.902814101178e-17      -2.562682553290e-18 
